neuron,dead,ks_gauss,ks_laplace,kurtosis
258,False,0.036924062030296856,0.03537556376909168,19.030366897583008
259,False,0.18442535944263994,0.0868285916132516,20.073097229003906
260,False,0.018211858199409292,0.04584519276008192,0.010719537734985352
261,False,0.011914874824846378,0.046844543606378575,-0.04610300064086914
262,False,0.022798754797916876,0.052433712182792025,2.0257105827331543
263,False,0.0161270424395229,0.04254684677643594,0.22189998626708984
264,False,0.013415917874963434,0.04745045461164665,0.10260915756225586
265,False,0.020311929237669557,0.04575408677881743,0.479766845703125
266,False,0.01637326178277898,0.042969732514291814,0.28893280029296875
267,False,0.011047973280316536,0.0489711869307205,0.9092943668365479
268,False,0.010847436868495541,0.04453990513004158,0.07938766479492188
269,False,0.0071187281339383235,0.045668375816800166,0.10554194450378418
270,False,0.029505216345838914,0.04587270736986049,0.10452938079833984
271,False,0.017342089155538976,0.05141543532388959,-0.05888223648071289
272,False,0.013497712610248791,0.04611250158375929,0.046738386154174805
273,False,0.016233621962645717,0.04362884357062491,3.3081045150756836
274,False,0.028284033787022267,0.031677736676008816,1.709397315979004
275,False,0.00910962211738664,0.039860814940169076,0.21885466575622559
276,False,0.012450262348094432,0.043569094678879816,0.06769084930419922
277,False,0.02288698317865201,0.05091044213736601,0.7253072261810303
278,False,0.021978447055917005,0.03979609375037291,1.1154417991638184
279,False,0.020560198184298162,0.05588118079252968,0.13936305046081543
280,False,0.011607736104264854,0.04593045476266289,0.38405895233154297
281,False,0.007092171702519745,0.047625325676229235,0.13059592247009277
282,False,0.021201996354907826,0.04547164617960364,0.2862703800201416
283,False,0.022121786742531957,0.042886554190127546,0.21756577491760254
284,False,0.015381573312618912,0.05410580781339844,0.06326842308044434
285,False,0.011300169669262172,0.041343179023039855,0.3423576354980469
286,False,0.15245493223772566,0.03767201152875112,45.31159973144531
287,False,0.0464105899467665,0.03524623806654026,6.769339561462402
288,False,0.007204120907005729,0.050760720535892645,0.02375030517578125
289,False,0.028788920514652094,0.06402643010556333,-0.3006930351257324
290,False,0.017484475873151717,0.0393312801015836,0.6149976253509521
291,False,0.015890088525001622,0.05175438208538663,-0.17921662330627441
292,False,0.006538014498196243,0.04387127189436374,0.04516458511352539
293,False,0.022430644370368402,0.04770565495385082,0.0764157772064209
294,False,0.00997301126288308,0.047457044931936976,-0.01755070686340332
295,False,0.013393822214181006,0.048292363719958875,0.19344043731689453
296,False,0.039369436167633554,0.06123227602789305,-0.16554951667785645
297,False,0.009366469109610587,0.04754795058488698,0.12384581565856934
298,False,0.009847850460023344,0.04555830040694708,3.4525322914123535
299,False,0.05414640115260616,0.03186954116706331,20.336944580078125
300,False,0.01639672516639612,0.041956163162814475,2.1595730781555176
301,False,0.02477420277841552,0.05248457352023084,0.009606599807739258
302,False,0.032162548457029205,0.04482726846332685,0.2849740982055664
303,False,0.03401422377104968,0.04204929700640847,2.0940656661987305
304,False,0.012972347325562072,0.051351873004714055,0.6150362491607666
305,False,0.014891206574998317,0.041897626984806924,3.5066747665405273
306,False,0.008622929586036998,0.04598434537847357,0.1130521297454834
307,False,0.047313662980717375,0.040247176973279786,3.6391539573669434
308,False,0.029388206761137292,0.04258372536280247,49.04732894897461
309,False,0.01992225402814335,0.037405331324574576,0.3655989170074463
310,False,0.01571191069802208,0.05644076730038716,-0.12888741493225098
311,False,0.01702513876584888,0.04109671263967696,3.894756317138672
312,False,0.013057593083601549,0.04547257718946951,0.17040801048278809
313,False,0.0270447905159239,0.04369555107745904,3.785402297973633
314,False,0.01966985779118069,0.041252604700456774,1.6114978790283203
315,False,0.028081625244484543,0.039045777338781895,0.532609224319458
316,False,0.005204959256454422,0.04702193373088148,-0.026036500930786133
317,False,0.037939500356973355,0.03340673218561696,3.46866512298584
318,False,0.03613637289131938,0.05439250811591767,7.161113739013672
319,False,0.019727514424473402,0.04153665800907674,0.32874226570129395
320,False,0.009352728799634169,0.04438688715587291,0.20225811004638672
321,False,0.015280503724083738,0.05222523500207793,0.04014992713928223
322,False,0.03458532011802806,0.05208304842794964,0.5104119777679443
323,False,0.01734858224125535,0.04574603366854757,2.096951484680176
324,False,0.02308480108296962,0.046970329592745164,0.7505397796630859
325,False,0.026382315306105242,0.03619247704803538,2.6447315216064453
326,False,0.24126687869327457,0.08983141155825214,23.249074935913086
327,False,0.027820153340192055,0.05117078062676739,-0.05587959289550781
