neuron,dead,ks_gauss,ks_laplace,kurtosis
264,False,0.1406769050967822,0.09132645100787756,6.64353084564209
265,False,0.1323987163387388,0.10498960354336806,5.806662559509277
266,False,0.20763999596348903,0.18117899447431154,1.0085768699645996
267,True,,,
268,False,0.23812140835667506,0.19461092672093994,-0.6981830596923828
269,True,,,
270,True,,,
271,True,,,
272,True,,,
273,False,0.10988203770022514,0.11347969503196195,1.7257938385009766
274,True,,,
275,True,,,
276,False,0.11879423862667438,0.11514743400737763,1.32319974899292
277,False,0.33850656415295827,0.2377282160308637,3.9951953887939453
278,True,,,
279,True,,,
280,False,0.10987306091084115,0.1640379551150969,-0.7642674446105957
281,True,,,
282,False,0.22486164684302018,0.28601629934332545,0.1996445655822754
283,True,,,
284,False,0.24566223598588866,0.2432888664768118,4.963719844818115
285,False,0.13890019045708502,0.11282851024267664,5.37470817565918
286,False,0.12741964904457376,0.13432303382216682,5.400376319885254
287,True,,,
288,False,0.21940021494110817,0.15960712192779122,-0.0003745555877685547
289,False,0.21514908158284968,0.15330175850407235,-0.6025552749633789
290,True,,,
291,False,0.11877276773429501,0.10459293948339621,-0.9000000953674316
292,False,0.23649304005110106,0.20493271189686088,11.099992752075195
293,False,0.23734325070974915,0.20037647329282576,4.282351016998291
294,False,0.17884075679165756,0.16915410557816482,4.885072231292725
295,False,0.15573421189567044,0.1941719557371498,3.8806915283203125
296,True,,,
297,True,,,
298,True,,,
299,True,,,
300,True,,,
301,False,0.1457974253565979,0.10569316971357656,0.24500203132629395
302,False,0.23647272883261333,0.21765114482058903,2.3929500579833984
303,False,0.07767668538736072,0.13154690036979322,-0.2582840919494629
304,True,,,
305,False,0.197087642607226,0.10237054965495031,13.993560791015625
306,True,,,
307,False,0.1527911796858984,0.11943926997419058,0.1986081600189209
308,False,0.15869437042263113,0.16583755242539955,-0.13225102424621582
309,False,0.15533399488794136,0.1422912469860465,1.4059581756591797
310,True,,,
311,False,0.1554328450892406,0.13516462037019308,4.116137981414795
312,True,,,
313,False,0.2193666269612251,0.22367984860441403,-0.6654081344604492
314,True,,,
315,False,0.14649926381549494,0.13239852634477423,5.8591203689575195
316,False,0.12222584382975421,0.10952935002092272,0.49068665504455566
317,False,0.32347850249632676,0.24289198963884748,4.993234634399414
318,False,0.1466160058470521,0.1599121164972206,-0.8842723369598389
319,True,,,
320,True,,,
321,False,0.08127297928463728,0.08055656475027412,0.4370584487915039
322,False,0.23450584366442317,0.20635782659927682,2.0743484497070312
323,False,0.10922604783585788,0.10482763399973372,-0.3741495609283447
324,False,0.1478462827416634,0.13387021452935555,0.8570821285247803
325,False,0.24368233784552928,0.22306481593879612,2.23165225982666
326,False,0.13684179631163917,0.10295403420470606,1.3073906898498535
327,False,0.17770489824114866,0.11595747358163289,0.5993363857269287
